chrom	start	end	score
chr3	27526039	27526150	9
chr3	27526039	27526152	1
chr3	27526039	27526159	1
chr3	27526039	27526168	4
chr3	27526039	27526181	1
chr3	27526039	27526186	1
chr3	27526039	27526193	1
chr3	27526039	27526212	1
chr3	27526039	27526286	2
chr3	27526039	27526292	1
chr3	27526039	27526302	2
chr3	27526039	27526326	1
chr3	27526039	27526332	3
chr3	27526039	27526342	3
chr3	27526039	27526363	2
chr3	27526039	27526484	1
chr3	27526041	27526070	1
chr3	27526041	27526076	1
chr3	27526041	27526078	2
chr3	27526041	27526088	1
chr3	27526041	27526093	2
chr3	27526041	27526120	3
chr3	27526041	27526122	1
chr3	27526041	27526150	1
chr3	27526041	27526152	1
chr3	27526041	27526166	3
chr3	27526041	27526174	3
chr3	27526041	27526260	1
chr3	27526041	27526275	3
chr3	27526041	27526276	1
chr3	27526041	27526292	2
chr3	27526042	27526088	1
chr3	27526042	27526161	2
chr3	27526042	27526169	8
chr3	27526042	27526307	2
chr3	27526042	27526473	2
chr3	27526043	27526088	2
chr3	27526043	27526101	1
chr3	27526043	27526104	3
chr3	27526043	27526111	5
chr3	27526043	27526137	1
chr3	27526043	27526150	2
chr3	27526043	27526181	2
chr3	27526043	27526189	4
chr3	27526043	27526193	2
chr3	27526043	27526259	1
chr3	27526044	27526067	1
chr3	27526044	27526068	1
chr3	27526044	27526070	1
chr3	27526044	27526074	2
chr3	27526044	27526076	3
chr3	27526044	27526078	1
chr3	27526044	27526082	4
chr3	27526044	27526088	5
chr3	27526044	27526089	1
chr3	27526044	27526092	2
chr3	27526044	27526093	1
chr3	27526044	27526100	3
chr3	27526044	27526104	2
chr3	27526044	27526111	2
chr3	27526044	27526115	1
chr3	27526044	27526148	1
chr3	27526044	27526150	6
chr3	27526044	27526152	1
chr3	27526044	27526156	1
chr3	27526044	27526169	5
chr3	27526044	27526183	3
chr3	27526044	27526188	4
chr3	27526044	27526207	5
chr3	27526044	27526219	3
chr3	27526044	27526231	1
chr3	27526044	27526248	3
chr3	27526044	27526249	4
chr3	27526044	27526254	4
chr3	27526044	27526287	1
chr3	27526044	27526307	1
chr3	27526044	27526342	1
chr3	27526044	27526436	2
chr3	27526044	27526468	3
chr3	27526044	27526506	1
chr3	27526044	27526560	1
chr3	27526047	27526067	1
chr3	27526047	27526099	2
chr3	27526047	27526135	1
chr3	27526047	27526150	3
chr3	27526047	27526183	4
chr3	27526049	27526099	5
chr3	27526049	27526354	1
chr3	27526051	27526084	2
chr3	27526052	27526120	1
chr3	27526052	27526193	5
chr3	27526054	27526078	6
chr3	27526054	27526080	1
chr3	27526054	27526088	5
chr3	27526054	27526109	1
chr3	27526054	27526111	1
chr3	27526054	27526116	5
chr3	27526054	27526125	4
chr3	27526054	27526132	1
chr3	27526054	27526140	1
chr3	27526054	27526142	3
chr3	27526054	27526150	7
chr3	27526054	27526152	4
chr3	27526054	27526155	1
chr3	27526054	27526159	5
chr3	27526054	27526162	2
chr3	27526054	27526169	4
chr3	27526054	27526174	3
chr3	27526054	27526176	2
chr3	27526054	27526183	5
chr3	27526054	27526249	7
chr3	27526054	27526318	5
chr3	27526054	27526323	2
chr3	27526054	27526339	2
chr3	27526054	27526340	1
chr3	27526054	27526361	2
chr3	27526055	27526191	4
chr3	27526056	27526115	6
chr3	27526056	27526132	3
chr3	27526056	27526174	1
chr3	27526059	27526099	1
chr3	27526059	27526155	2
chr3	27526059	27526158	1
chr3	27526059	27526181	1
chr3	27526059	27526275	1
chr3	27526059	27526468	1
chr3	27526060	27526116	1
chr3	27526060	27526124	1
chr3	27526060	27526142	1
chr3	27526060	27526169	5
chr3	27526060	27526188	2
chr3	27526062	27526116	1
chr3	27526062	27526351	3
chr3	27526064	27526279	2
chr3	27526065	27526169	2
chr3	27526065	27526181	3
chr3	27526065	27526191	4
chr3	27526067	27526096	1
chr3	27526067	27526108	1
chr3	27526067	27526111	5
chr3	27526067	27526116	8
chr3	27526067	27526122	2
chr3	27526067	27526123	2
chr3	27526067	27526137	5
chr3	27526067	27526150	1
chr3	27526067	27526152	2
chr3	27526067	27526154	3
chr3	27526067	27526156	2
chr3	27526067	27526166	2
chr3	27526067	27526167	1
chr3	27526067	27526169	2
chr3	27526067	27526177	6
chr3	27526067	27526193	1
chr3	27526067	27526207	1
chr3	27526067	27526212	2
chr3	27526067	27526244	1
chr3	27526067	27526282	1
chr3	27526067	27526297	3
chr3	27526067	27526316	4
chr3	27526067	27526356	3
chr3	27526067	27526382	1
chr3	27526067	27526391	8
chr3	27526067	27526432	1
chr3	27526067	27526438	1
chr3	27526068	27526092	1
chr3	27526068	27526098	2
chr3	27526068	27526125	3
chr3	27526068	27526150	1
chr3	27526068	27526152	3
chr3	27526068	27526169	2
chr3	27526068	27526174	4
chr3	27526068	27526292	1
chr3	27526068	27526298	4
chr3	27526068	27526318	4
chr3	27526068	27526356	5
chr3	27526068	27526361	2
chr3	27526068	27526372	2
chr3	27526068	27526576	1
chr3	27526069	27526100	4
chr3	27526069	27526106	3
chr3	27526069	27526269	4
chr3	27526069	27526356	1
chr3	27526072	27526125	4
chr3	27526072	27526126	3
chr3	27526072	27526134	3
chr3	27526072	27526156	3
chr3	27526073	27526156	1
chr3	27526073	27526293	1
chr3	27526074	27526115	1
chr3	27526074	27526116	2
chr3	27526074	27526121	3
chr3	27526074	27526122	2
chr3	27526074	27526130	1
chr3	27526074	27526133	3
chr3	27526074	27526148	1
chr3	27526074	27526152	6
chr3	27526074	27526155	4
chr3	27526074	27526169	2
chr3	27526074	27526187	1
chr3	27526074	27526249	1
chr3	27526074	27526279	1
chr3	27526074	27526354	1
chr3	27526075	27526099	3
chr3	27526075	27526121	2
chr3	27526075	27526125	2
chr3	27526075	27526152	3
chr3	27526076	27526160	1
chr3	27526077	27526111	3
chr3	27526077	27526121	5
chr3	27526077	27526150	5
chr3	27526077	27526160	2
chr3	27526077	27526169	1
chr3	27526077	27526275	3
chr3	27526078	27526105	1
chr3	27526078	27526116	5
chr3	27526078	27526120	1
chr3	27526078	27526135	1
chr3	27526078	27526164	1
chr3	27526078	27526166	5
chr3	27526078	27526169	5
chr3	27526078	27526174	7
chr3	27526078	27526178	2
chr3	27526078	27526188	1
chr3	27526078	27526197	2
chr3	27526078	27526275	1
chr3	27526078	27526339	1
chr3	27526080	27526111	1
chr3	27526080	27526132	5
chr3	27526080	27526142	1
chr3	27526080	27526169	7
chr3	27526080	27526170	1
chr3	27526080	27526354	3
chr3	27526080	27526391	4
chr3	27526080	27526498	2
chr3	27526081	27526154	1
chr3	27526081	27526155	4
chr3	27526081	27526159	1
chr3	27526081	27526356	1
chr3	27526082	27526130	1
chr3	27526082	27526150	3
chr3	27526082	27526155	2
chr3	27526083	27526169	3
chr3	27526083	27526275	2
chr3	27526084	27526145	3
chr3	27526085	27526142	1
chr3	27526087	27526381	2
chr3	27526088	27526132	3
chr3	27526088	27526160	2
chr3	27526088	27526161	3
chr3	27526088	27526169	8
chr3	27526088	27526174	1
chr3	27526088	27526193	3
chr3	27526088	27526207	1
chr3	27526088	27526276	1
chr3	27526088	27526473	5
chr3	27526089	27526148	1
chr3	27526089	27526164	1
chr3	27526089	27526176	6
chr3	27526089	27526189	6
chr3	27526089	27526215	2
chr3	27526089	27526350	2
chr3	27526090	27526111	1
chr3	27526090	27526115	1
chr3	27526090	27526126	3
chr3	27526092	27526169	2
chr3	27526093	27526121	2
chr3	27526093	27526150	1
chr3	27526093	27526159	3
chr3	27526093	27526169	1
chr3	27526093	27526184	1
chr3	27526093	27526188	3
chr3	27526093	27526283	2
chr3	27526093	27526327	1
chr3	27526093	27526342	4
chr3	27526093	27526350	1
chr3	27526093	27526491	1
chr3	27526094	27526169	3
chr3	27526094	27526181	2
chr3	27526094	27526351	1
chr3	27526095	27526169	8
chr3	27526096	27526207	1
chr3	27526097	27526156	3
chr3	27526097	27526169	3
chr3	27526097	27526257	2
chr3	27526097	27526275	4
chr3	27526098	27526150	3
chr3	27526098	27526167	1
chr3	27526098	27526185	2
chr3	27526099	27526152	3
chr3	27526099	27526177	3
chr3	27526099	27526188	6
chr3	27526100	27526169	2
chr3	27526100	27526193	2
chr3	27526102	27526166	1
chr3	27526102	27526169	4
chr3	27526103	27526160	2
chr3	27526104	27526160	4
chr3	27526104	27526169	1
chr3	27526104	27526183	1
chr3	27526104	27526188	1
chr3	27526104	27526266	1
chr3	27526108	27526155	1
chr3	27526108	27526156	2
chr3	27526109	27526159	2
chr3	27526109	27526160	2
chr3	27526109	27526334	2
chr3	27526110	27526187	4
chr3	27526111	27526142	1
chr3	27526111	27526155	6
chr3	27526111	27526156	2
chr3	27526111	27526169	7
chr3	27526111	27526214	1
chr3	27526111	27526261	5
chr3	27526111	27526298	2
chr3	27526111	27526364	2
chr3	27526111	27526370	1
chr3	27526112	27526157	2
chr3	27526112	27526212	3
chr3	27526114	27526160	1
chr3	27526115	27526159	1
chr3	27526115	27526169	3
chr3	27526115	27526178	2
chr3	27526115	27526292	1
chr3	27526116	27526181	6
chr3	27526116	27526189	1
chr3	27526116	27526219	4
chr3	27526116	27526239	3
chr3	27526116	27526313	4
chr3	27526116	27526321	6
chr3	27526116	27526327	2
chr3	27526116	27526341	2
chr3	27526116	27526350	3
chr3	27526116	27526355	1
chr3	27526116	27526356	4
chr3	27526116	27526372	1
chr3	27526120	27526155	3
chr3	27526120	27526174	1
chr3	27526120	27526212	1
chr3	27526121	27526340	1
chr3	27526121	27526351	3
chr3	27526122	27526157	1
chr3	27526122	27526188	5
chr3	27526122	27526323	3
chr3	27526122	27526364	1
chr3	27526122	27526504	2
chr3	27526123	27526356	3
chr3	27526124	27526351	1
chr3	27526125	27526169	1
chr3	27526125	27526374	2
chr3	27526125	27526506	1
chr3	27526126	27526164	3
chr3	27526126	27526169	3
chr3	27526126	27526340	1
chr3	27526127	27526330	1
chr3	27526127	27526372	1
chr3	27526132	27526169	2
chr3	27526134	27526193	1
chr3	27526134	27526276	1
chr3	27526135	27526337	3
chr3	27526137	27526169	2
chr3	27526137	27526173	1
chr3	27526137	27526186	2
chr3	27526140	27526171	1
chr3	27526142	27526169	1
chr3	27526142	27526189	1
chr3	27526142	27526193	3
chr3	27526142	27526207	2
chr3	27526142	27526356	2
chr3	27526142	27526448	2
chr3	27526142	27526555	1
chr3	27526142	27526763	1
chr3	27526145	27526169	1
chr3	27526145	27526331	3
chr3	27526145	27526742	1
chr3	27526148	27526501	1
chr3	27526150	27526174	2
chr3	27526150	27526178	1
chr3	27526150	27526183	3
chr3	27526150	27526188	4
chr3	27526150	27526191	2
chr3	27526150	27526193	1
chr3	27526150	27526337	2
chr3	27526150	27526346	1
chr3	27526150	27526347	3
chr3	27526150	27526363	1
chr3	27526150	27526555	4
chr3	27526150	27526657	2
chr3	27526151	27526384	1
chr3	27526152	27526173	1
chr3	27526152	27526193	2
chr3	27526152	27526212	3
chr3	27526152	27526280	3
chr3	27526152	27526339	3
chr3	27526152	27526566	1
chr3	27526154	27526350	1
chr3	27526155	27526181	1
chr3	27526155	27526193	4
chr3	27526155	27526216	1
chr3	27526155	27526755	1
chr3	27526156	27526275	2
chr3	27526158	27526193	1
chr3	27526159	27526193	1
chr3	27526160	27526193	1
chr3	27526160	27526207	2
chr3	27526160	27526346	1
chr3	27526160	27526566	2
chr3	27526161	27526189	1
chr3	27526161	27526351	4
chr3	27526162	27526207	1
chr3	27526162	27526334	4
chr3	27526162	27526374	4
chr3	27526164	27526295	2
chr3	27526164	27526337	1
chr3	27526166	27526553	1
chr3	27526167	27526193	1
chr3	27526167	27526219	1
chr3	27526169	27526198	1
chr3	27526169	27526202	2
chr3	27526169	27526212	1
chr3	27526169	27526262	1
chr3	27526169	27526295	3
chr3	27526169	27526325	3
chr3	27526169	27526339	1
chr3	27526169	27526354	6
chr3	27526169	27526356	1
chr3	27526169	27526361	4
chr3	27526169	27526370	1
chr3	27526169	27526374	2
chr3	27526169	27526392	3
chr3	27526169	27526414	1
chr3	27526169	27526481	2
chr3	27526169	27526565	1
chr3	27526169	27526571	2
chr3	27526169	27526580	1
chr3	27526169	27526581	1
chr3	27526169	27526706	1
chr3	27526172	27526425	1
chr3	27526174	27526249	2
chr3	27526174	27526323	1
chr3	27526174	27526356	1
chr3	27526174	27526374	2
chr3	27526174	27526384	1
chr3	27526174	27526458	1
chr3	27526174	27526626	2
chr3	27526178	27526249	1
chr3	27526183	27526261	1
chr3	27526183	27526275	4
chr3	27526184	27526350	3
chr3	27526186	27526356	6
chr3	27526188	27526222	1
chr3	27526188	27526249	1
chr3	27526188	27526273	3
chr3	27526188	27526295	1
chr3	27526188	27526351	1
chr3	27526188	27526555	2
chr3	27526188	27526561	1
chr3	27526189	27526374	2
chr3	27526193	27526259	2
chr3	27526193	27526261	3
chr3	27526193	27526300	4
chr3	27526193	27526590	3
chr3	27526197	27526391	2
chr3	27526198	27526656	1
chr3	27526199	27526248	1
chr3	27526199	27526316	1
chr3	27526199	27526356	2
chr3	27526199	27526491	5
chr3	27526200	27526244	1
chr3	27526207	27526257	1
chr3	27526207	27526284	1
chr3	27526207	27526504	2
chr3	27526209	27526293	3
chr3	27526212	27526249	1
chr3	27526212	27526278	6
chr3	27526212	27526286	2
chr3	27526212	27526293	5
chr3	27526212	27526323	2
chr3	27526212	27526382	1
chr3	27526213	27526362	2
chr3	27526220	27526297	1
chr3	27526238	27526307	4
chr3	27526247	27526268	1
chr3	27526249	27526272	1
chr3	27526249	27526273	1
chr3	27526249	27526277	1
chr3	27526249	27526283	3
chr3	27526249	27526313	1
chr3	27526249	27526458	2
chr3	27526249	27526571	1
chr3	27526257	27526555	1
chr3	27526257	27526570	1
chr3	27526259	27526304	1
chr3	27526262	27526300	1
chr3	27526262	27526351	5
chr3	27526262	27526458	3
chr3	27526262	27526752	1
chr3	27526268	27526664	1
chr3	27526271	27526321	2
chr3	27526273	27526662	3
chr3	27526274	27526566	1
chr3	27526275	27526323	1
chr3	27526275	27526479	3
chr3	27526279	27526332	4
chr3	27526280	27526631	1
chr3	27526284	27526356	3
chr3	27526292	27526340	2
chr3	27526292	27526356	3
chr3	27526292	27526468	2
chr3	27526300	27526652	1
chr3	27526307	27526501	2
chr3	27526307	27526742	1
chr3	27526308	27526462	1
chr3	27526314	27526566	4
chr3	27526316	27526496	1
chr3	27526317	27526570	3
chr3	27526318	27526351	4
chr3	27526318	27526356	3
chr3	27526318	27526498	1
chr3	27526321	27526351	1
chr3	27526321	27526647	4
chr3	27526323	27526498	1
chr3	27526324	27526372	2
chr3	27526327	27526351	1
chr3	27526332	27526570	1
chr3	27526337	27526374	1
chr3	27526340	27526555	1
chr3	27526342	27526675	1
chr3	27526351	27526496	2
chr3	27526354	27526384	1
chr3	27526356	27526675	1
chr3	27526361	27526755	4
chr3	27526363	27526566	2
chr3	27526374	27526421	1
chr3	27526374	27526555	2
chr3	27526384	27526597	1
chr3	27526391	27526506	1
chr3	27526410	27526723	1
chr3	27526411	27526448	1
chr3	27526416	27526766	1
chr3	27526426	27526649	1
chr3	27526438	27526774	1
chr3	27526457	27526664	1
chr3	27526460	27526493	2
chr3	27526473	27526506	3
chr3	27526473	27526633	5
chr3	27526479	27526737	1
chr3	27526479	27527081	1
chr3	27526493	27526571	2
chr3	27526496	27526561	1
chr3	27526498	27526751	1
chr3	27526501	27526741	1
chr3	27526501	27526755	1
chr3	27526504	27526566	1
chr3	27526504	27526755	3
chr3	27526506	27526571	2
chr3	27526549	27526580	2
chr3	27526555	27526703	1
chr3	27526555	27526773	1
chr3	27526555	27526892	1
chr3	27526560	27526608	1
chr3	27526576	27526626	1
chr3	27526580	27526796	1
chr3	27526584	27526763	1
chr3	27526616	27526911	1
chr3	27526629	27527065	4
chr3	27526634	27526821	3
chr3	27526647	27526721	2
chr3	27526760	27527101	1
chr3	27526903	27527262	1
chr3	27526915	27527115	2
chr3	27526923	27526955	2
chr3	27527050	27527262	1
chr3	27527614	27527792	7
chr3	27527643	27528012	3
chr3	27527805	27528795	1
chr3	27527831	27528044	2
chr3	27527854	27528061	2
chr3	27527865	27528026	2
chr3	27527870	27528132	2
chr3	27527897	27528127	1
chr3	27527936	27528034	7
chr3	27527940	27527966	1
chr3	27528011	27528051	1
chr3	27528011	27528056	3
chr3	27528026	27528104	2
chr3	27528026	27528120	2
chr3	27528033	27528070	3
chr3	27528038	27528095	4
chr3	27528051	27528248	2
chr3	27528051	27528372	2
chr3	27528059	27528155	2
chr3	27528061	27528103	2
chr3	27528082	27528112	1
chr3	27528103	27528261	1
chr3	27528144	27528355	1
chr3	27528144	27528374	2
chr3	27528155	27528651	2
chr3	27529194	27529409	1
chr3	27529338	27529560	5
chr3	27529512	27529726	1
chr3	27529560	27529719	3
chr3	27529847	27529977	2
chr3	27529865	27529943	1
chr3	27530512	27530968	1
chr3	27530966	27531268	2
chr3	27531009	27531073	3
chr3	27531724	27531787	6
chr3	27532887	27532948	4
chr3	27532925	27533370	1
chr3	27533448	27533524	3
chr3	27533548	27533771	7
chr3	27537749	27538088	3
chr3	27537751	27538103	2
chr3	27537922	27538140	2
chr3	27537923	27538115	4
chr3	27537941	27538138	2
chr3	27538096	27538354	2
chr3	27538103	27538138	1
chr3	27538134	27538201	3
chr3	27538134	27538232	4
chr3	27538140	27538501	3
chr3	27538154	27538206	4
chr3	27538158	27538376	1
chr3	27538305	27538606	1
chr3	27538355	27538407	2
chr3	27538362	27538779	1
chr3	27538696	27538732	1
chr3	27538732	27538807	1
chr3	27539371	27540187	1
chr3	27540187	27540423	1
chr3	27540493	27540668	5
chr3	27540579	27540642	1
chr3	27540642	27540683	1
chr3	27541598	27541810	2
chr3	27541611	27541813	1
chr3	27544852	27545182	1
chr3	27544895	27544936	1
chr3	27545691	27545860	4
chr3	27546125	27546342	2
chr3	27546624	27546806	5
chr3	27547584	27547648	1
chr3	27548586	27548812	2
chr3	27549306	27549399	1
chr3	27549352	27549397	2
chr3	27549602	27549804	1
chr3	27549828	27550075	1
chr3	27550127	27550293	2
chr3	27550815	27551129	1
chr3	27550896	27551101	5
chr3	27551048	27551123	4
chr3	27552057	27552277	3
chr3	27552650	27552798	1
chr3	27554811	27555025	3
chr3	27554811	27555031	1
chr3	27555139	27555434	1
chr3	27556692	27557135	1
chr3	27556917	27557136	1
chr3	27557061	27557233	2
chr3	27557586	27557855	1
chr3	27557775	27557994	2
chr3	27558863	27559072	1
chr3	27559422	27559832	1
chr3	27559779	27559940	4
chr3	27560852	27561052	1
chr3	27561775	27562029	1
chr3	27562507	27563128	1
chr3	27562680	27563049	1
chr3	27562771	27563127	1
chr3	27563036	27563284	2
chr3	27563072	27563159	1
chr3	27563128	27563322	5
chr3	27563176	27563237	4
chr3	27563222	27563358	3
chr3	27563237	27563456	2
chr3	27563256	27563456	1
chr3	27563321	27563381	6
chr3	27563346	27563504	2
chr3	27563409	27563518	1
chr3	27563456	27563677	1
chr3	27563460	27564045	1
chr3	27565158	27565677	4
chr3	27565391	27565549	3
chr3	27568012	27568249	1
chr3	27568052	27568344	1
chr3	27568197	27568277	1
chr3	27568258	27568362	2
chr3	27568327	27568541	1
chr3	27568343	27568786	1
chr3	27568344	27568423	1
chr3	27568363	27568612	1
chr3	27568488	27568541	1
chr3	27568775	27568973	3
chr3	27570415	27570452	1
chr3	27570986	27571151	5
chr3	27571283	27571320	1
chr3	27571759	27572023	4
chr3	27573033	27573257	1
chr3	27573599	27574401	1
chr3	27574587	27574847	2
chr3	27574766	27574802	1
chr3	27574802	27574983	1
chr3	27574922	27575262	1
chr3	27575011	27575647	1
chr3	27575106	27575827	1
chr3	27575254	27575605	2
chr3	27575254	27575972	1
chr3	27575257	27575635	2
chr3	27575267	27575735	1
chr3	27575267	27575911	1
chr3	27575276	27575635	1
chr3	27575316	27576087	1
chr3	27575376	27575559	1
chr3	27575453	27575487	3
chr3	27575502	27575710	2
chr3	27575510	27575839	1
chr3	27575571	27575639	2
chr3	27575572	27575624	3
chr3	27575574	27575628	1
chr3	27575611	27575972	2
chr3	27575613	27575878	2
chr3	27575621	27575667	1
chr3	27575622	27575667	1
chr3	27575622	27575706	4
chr3	27575622	27575744	2
chr3	27575628	27575674	1
chr3	27575630	27575938	3
chr3	27575635	27575713	3
chr3	27575636	27575706	6
chr3	27575646	27575689	2
chr3	27575647	27575706	1
chr3	27575649	27575706	2
chr3	27575649	27575794	1
chr3	27575657	27575860	2
chr3	27575662	27575691	4
chr3	27575662	27575951	1
chr3	27575663	27575951	1
chr3	27575663	27575988	1
chr3	27575665	27575870	1
chr3	27575665	27575926	2
chr3	27575667	27575706	2
chr3	27575667	27575886	3
chr3	27575669	27575737	2
chr3	27575669	27575958	4
chr3	27575674	27575706	2
chr3	27575682	27575974	1
chr3	27575683	27575739	1
chr3	27575685	27575974	1
chr3	27575699	27576193	1
chr3	27575701	27575972	2
chr3	27575706	27575933	1
chr3	27575706	27575965	1
chr3	27575706	27575967	2
chr3	27575713	27575951	1
chr3	27575713	27575972	1
chr3	27575721	27575977	1
chr3	27575732	27575933	1
chr3	27575733	27575958	1
chr3	27575735	27575926	4
chr3	27575737	27575951	1
chr3	27575742	27575951	2
chr3	27575742	27575977	1
chr3	27575772	27575933	2
chr3	27575827	27576098	1
chr3	27575836	27576072	4
chr3	27575839	27576009	2
chr3	27575839	27576061	1
chr3	27575850	27575908	2
chr3	27575868	27575933	4
chr3	27575873	27576104	2
chr3	27575874	27575928	1
chr3	27575883	27575972	1
chr3	27575886	27575933	2
chr3	27575899	27575977	1
chr3	27575906	27575974	1
chr3	27575926	27575973	1
chr3	27575926	27576061	2
chr3	27575927	27575992	1
chr3	27575929	27575984	1
chr3	27575929	27576013	2
chr3	27575948	27575984	1
chr3	27575951	27576099	1
chr3	27575960	27575992	1
chr3	27575971	27576040	3
chr3	27575971	27576185	4
chr3	27575972	27576206	2
chr3	27575974	27576091	4
chr3	27575988	27576072	5
chr3	27575988	27576077	4
chr3	27576003	27576393	3
chr3	27576037	27576086	1
chr3	27576040	27576099	1
chr3	27576061	27576174	2
chr3	27576074	27576117	1
chr3	27576083	27576264	1
chr3	27576133	27576229	4
chr3	27576196	27576252	3
chr3	27576519	27576772	1
chr3	27577506	27578044	1
chr3	27577534	27577770	1
chr3	27577879	27577927	5
chr3	27578078	27578303	1
